amount,hour,category,distance_from_home,txns_last_hour,is_foreign,is_fraud
27.41,21,luxury,34.8,1,0,0
25.4,13,home,21.13,1,0,0
37.43,23,electronics,13.15,1,0,0
4.05,21,grocery,24.54,0,0,0
15.6,17,fuel,16.53,1,0,0
23.11,13,home,45.8,1,0,0
52.2,17,services,62.1,1,1,0
120.31,20,luxury,12.6,1,0,0
60.97,18,fuel,33.54,0,1,0
65.54,13,grocery,17.82,0,0,0
16.96,21,hardware,28.61,1,0,0
40.15,10,food,70.01,1,0,0
2.69,14,auto,54.16,1,0,0
3.67,6,pharmacy,37.06,1,0,0
84.49,14,food,14.59,0,0,0
101.88,12,electronics,10.17,1,0,0
7.09,20,hardware,58.49,2,0,0
59.52,19,retail,50.5,0,0,0
8.16,20,pharmacy,10.11,0,0,0
18.15,8,services,49.39,1,0,0
52.14,10,auto,37.55,0,0,0
79.95,12,travel,37.24,1,0,0
34.28,11,hardware,16.75,0,0,0
6.52,14,pharmacy,57.08,1,0,0
41.39,8,travel,23.55,2,0,0
7.78,8,home,37.63,0,0,0
12.23,17,auto,15.13,0,0,0
2.9,17,retail,12.34,1,0,0
80.56,6,fuel,5.24,1,1,0
20.67,21,grocery,13.2,0,0,0
1.34,9,pharmacy,7.07,1,1,0
350.08,12,luxury,34.24,0,0,0
3.57,16,pharmacy,6.6,1,0,0
128.2,19,travel,60.88,0,0,0
20.24,16,services,21.79,1,0,0
10.95,4,pharmacy,2.59,0,0,0
2.17,11,hardware,6.62,2,0,0
22.29,13,auto,6.64,1,1,0
27.87,12,grocery,42.42,1,0,0
7.89,18,auto,18.72,2,0,0
12.67,18,pharmacy,50.74,0,0,0
5.21,15,home,15.8,1,0,0
7.52,16,luxury,6.81,0,0,0
35.39,23,auto,16.28,1,0,0
11.18,13,fuel,32.14,0,0,0
17.57,8,food,18.49,2,0,0
90.0,19,fuel,62.2,3,0,1
29.62,13,travel,18.44,0,0,0
36.2,13,hardware,44.61,2,0,0
56.35,22,hardware,28.34,0,0,0
10.56,14,subscription,19.85,0,0,0
27.39,20,electronics,46.58,0,1,0
21.75,17,travel,14.86,0,1,0
27.44,15,pharmacy,23.64,0,0,0
8.27,12,hardware,9.53,0,0,0
56.86,15,pharmacy,15.01,0,0,0
106.78,15,electronics,9.99,0,0,0
27.58,17,home,21.8,0,0,0
19.26,21,food,10.59,0,0,0
21.32,22,grocery,8.38,1,0,0
8.03,23,retail,5.02,1,0,0
15.39,13,home,21.88,0,0,0
176.28,22,electronics,29.86,1,0,0
7.59,20,subscription,47.26,3,0,0
32.11,23,auto,16.39,0,0,0
5.7,5,pharmacy,13.1,1,0,0
656.06,12,travel,9.86,0,0,0
43.71,20,fuel,26.99,0,1,0
41.76,17,grocery,53.89,0,0,0
5.42,20,retail,7.25,0,0,0
44.0,11,luxury,23.19,0,0,0
17.59,19,auto,23.99,0,0,0
53.66,17,fuel,40.82,0,0,0
66.95,13,luxury,27.55,1,0,0
24.13,21,grocery,9.71,1,0,0
61.92,11,food,34.45,0,0,0
26.87,11,retail,56.52,0,0,0
20.4,14,auto,41.32,2,0,0
45.58,22,electronics,10.26,1,0,0
43.74,16,hardware,41.59,1,0,0
9.13,16,services,65.96,0,0,0
69.73,11,food,8.02,0,0,0
32.72,10,electronics,13.11,1,0,0
47.2,15,services,33.07,0,0,0
45.71,18,travel,10.88,2,0,0
218.8,10,food,70.64,0,0,0
2.2,17,pharmacy,22.71,1,0,0
35.44,17,grocery,43.83,2,0,0
4.27,15,food,35.2,1,0,0
48.29,19,food,31.95,0,0,0
70.92,18,travel,17.96,0,0,0
14.52,9,subscription,51.24,1,0,0
23.05,3,pharmacy,28.47,0,0,0
11.5,10,grocery,21.37,1,0,0
35.3,21,electronics,56.12,0,1,0
22.59,18,grocery,39.87,1,0,0
11.87,0,luxury,8.73,1,0,0
12.79,12,home,31.61,2,0,0
57.03,13,travel,5.59,1,0,0
12.53,23,electronics,69.7,0,0,0
44.58,12,luxury,17.57,0,0,0
12.19,13,auto,25.25,1,0,0
5.5,9,fuel,22.32,0,0,0
16.27,19,pharmacy,38.6,1,0,0
16.26,23,hardware,34.11,0,0,0
33.53,11,home,4.02,1,0,0
42.96,11,travel,43.39,0,0,0
34.61,10,auto,14.35,2,0,0
86.33,23,electronics,24.06,0,0,0
2.2,19,grocery,47.65,0,0,0
8.34,18,subscription,4.6,3,0,0
6.02,20,services,6.68,1,0,0
13.17,15,retail,14.49,2,1,0
42.29,23,retail,12.14,1,0,0
88.16,7,electronics,18.97,0,0,0
7.06,13,grocery,59.72,1,0,0
107.2,15,electronics,24.63,2,0,0
14.52,13,home,42.83,0,0,0
11.36,10,services,56.34,1,0,0
93.8,17,luxury,71.11,0,1,1
14.27,15,retail,25.77,1,0,0
44.32,20,grocery,30.75,1,0,0
28.26,8,home,37.93,0,0,0
16.55,19,hardware,21.87,1,1,0
38.22,14,subscription,24.05,1,0,0
16.22,8,food,21.35,0,0,0
16.47,19,subscription,25.24,1,0,0
57.97,12,travel,35.09,0,0,0
8.15,11,subscription,20.01,0,0,0
29.08,9,auto,54.63,1,0,0
38.54,11,travel,29.13,1,0,0
10.56,1,home,20.44,0,0,0
88.77,17,fuel,13.03,1,1,0
1.22,17,food,40.83,2,0,0
33.19,12,grocery,11.42,0,0,0
11.55,18,services,4.71,0,0,0
65.79,10,electronics,16.99,1,0,0
74.76,23,electronics,8.99,0,0,0
45.93,11,home,30.54,0,0,0
74.04,2,electronics,24.02,1,0,0
78.42,16,hardware,19.5,0,0,0
59.58,2,home,13.92,2,0,0
123.58,23,home,19.46,0,0,0
10.84,21,services,17.29,0,0,0
30.65,11,subscription,51.06,0,0,0
42.83,17,food,6.28,0,0,0
24.04,17,travel,14.56,3,0,0
21.99,14,grocery,38.52,1,1,0
15.49,19,home,30.15,1,0,0
82.82,17,luxury,28.19,0,0,0
173.08,12,travel,21.68,0,0,0
66.48,18,travel,23.36,0,0,0
12.48,14,retail,8.82,2,0,0
4.82,10,grocery,32.59,0,0,0
23.64,15,services,23.6,0,0,0
1.99,13,fuel,29.73,0,1,0
51.44,13,auto,12.16,0,0,0
6.54,21,food,17.21,1,0,0
4.87,20,fuel,5.51,0,0,0
4.82,10,hardware,33.73,0,0,0
3.66,8,services,5.91,1,0,0
1.0,11,retail,20.04,2,0,0
1.28,17,pharmacy,100.24,0,0,0
29.19,12,home,65.39,3,0,1
6.41,9,subscription,34.59,0,0,0
11.28,13,hardware,45.67,2,0,0
22.99,19,luxury,40.3,1,0,0
15.43,17,grocery,15.98,0,0,0
61.4,15,luxury,34.27,2,0,0
28.69,14,luxury,20.49,0,0,0
50.5,13,fuel,44.34,0,0,0
9.33,18,hardware,36.21,0,0,0
13.25,15,hardware,11.64,2,0,0
4.6,14,hardware,29.21,0,0,0
9.28,23,services,16.84,2,0,0
1.66,12,retail,41.8,0,0,0
131.92,23,travel,42.65,0,1,0
7.67,15,auto,92.6,0,0,0
66.49,9,pharmacy,31.27,0,0,0
67.78,7,home,6.48,0,0,0
2.87,17,fuel,38.22,0,0,0
25.44,12,auto,11.73,0,0,0
6.62,11,pharmacy,61.26,2,0,0
14.98,6,food,21.88,1,0,0
111.67,8,services,50.25,0,0,0
1.06,11,fuel,11.81,0,0,0
25.66,14,home,13.81,1,0,0
30.2,20,travel,18.87,0,0,0
52.69,11,travel,50.53,0,0,0
6.41,23,auto,23.2,1,0,0
10.98,11,home,11.52,4,0,0
37.59,8,grocery,63.4,1,0,0
26.54,15,subscription,32.38,0,0,0
1.66,11,services,32.26,1,0,0
12.86,14,subscription,31.47,1,0,0
81.29,20,grocery,37.7,0,0,0
11.01,21,retail,25.28,2,0,0
8.1,8,auto,57.33,0,0,0
119.37,22,travel,26.77,2,0,1
2.94,16,services,17.72,0,0,0
1.02,16,grocery,10.02,0,0,0
35.9,0,retail,29.82,0,0,0
70.97,9,travel,52.65,0,0,0
8.31,15,grocery,22.54,2,0,0
12.96,14,retail,7.19,0,0,0
5.03,18,fuel,20.3,0,0,0
46.14,15,retail,54.64,0,0,0
10.27,23,grocery,6.43,2,0,0
15.32,17,auto,22.01,0,0,0
6.02,8,fuel,55.04,0,0,0
8.73,18,travel,41.0,0,0,0
30.13,20,auto,19.86,0,0,0
10.09,15,retail,13.32,1,0,0
4.07,23,fuel,10.56,0,0,0
35.02,14,services,33.03,1,0,0
2.79,11,services,23.48,0,0,0
2.25,18,subscription,10.09,0,0,0
53.73,8,pharmacy,3.16,0,0,0
3.61,15,subscription,4.03,0,0,0
61.79,12,retail,48.42,3,0,0
24.41,14,subscription,30.67,0,0,0
29.44,19,retail,12.89,0,0,0
8.11,3,retail,75.0,1,0,0
7.79,12,auto,69.36,0,0,0
24.28,16,home,25.97,1,1,0
78.08,11,electronics,7.69,0,0,0
2.98,7,hardware,16.23,2,0,0
18.93,11,fuel,18.33,1,0,0
55.86,9,grocery,39.05,0,0,0
24.7,14,grocery,52.17,1,0,0
34.1,7,grocery,39.97,3,0,0
1.42,17,home,34.07,0,0,0
9.5,15,subscription,18.75,0,0,0
46.4,18,fuel,13.21,0,0,0
12.61,8,subscription,10.6,1,0,0
10.34,16,home,4.24,2,0,0
9.4,12,retail,18.5,1,0,0
28.03,21,services,10.88,2,0,0
21.76,15,pharmacy,4.93,0,0,0
33.23,17,fuel,25.68,0,0,0
33.26,19,pharmacy,38.12,1,0,0
21.89,12,hardware,24.25,2,0,0
32.58,15,food,26.35,0,0,0
5.85,11,home,26.97,0,0,0
17.8,14,fuel,23.18,0,0,0
62.6,14,travel,19.43,0,0,0
14.84,19,pharmacy,21.92,1,0,0
125.95,13,electronics,13.7,0,0,0
23.03,11,services,10.87,0,0,0
50.17,14,luxury,11.8,0,0,0
3.18,14,home,52.58,1,0,0
133.73,20,electronics,21.19,2,0,0
16.61,18,auto,4.63,1,0,0
44.87,6,electronics,10.35,0,0,0
34.93,15,grocery,9.89,0,0,0
37.05,17,hardware,15.83,0,0,0
36.14,13,grocery,16.37,0,0,0
51.88,11,travel,19.07,0,0,0
22.61,18,home,19.73,1,0,0
45.95,21,travel,51.13,0,0,0
1.93,12,grocery,52.02,0,1,0
42.95,13,travel,47.32,0,0,0
9.31,15,services,12.16,0,0,0
167.38,14,travel,11.12,0,0,0
7.54,21,home,9.66,1,0,0
2.36,21,subscription,44.45,2,0,0
30.33,14,food,8.2,0,0,0
30.04,16,pharmacy,30.07,1,0,0
18.8,20,services,8.37,1,0,0
51.53,11,subscription,14.36,2,0,0
24.0,13,luxury,53.37,1,0,0
5.62,23,food,7.19,1,0,0
6.76,15,food,0.9,3,0,0
5.96,12,pharmacy,22.04,1,1,0
16.59,21,auto,28.32,1,0,0
11.98,18,grocery,32.21,0,0,0
8.55,23,retail,39.75,0,0,0
15.6,18,services,3.11,0,0,0
4.57,8,grocery,17.07,1,0,0
39.93,17,auto,27.58,0,0,0
261.1,19,electronics,116.76,0,0,0
35.37,13,subscription,21.71,0,0,0
154.96,20,pharmacy,34.38,1,0,0
24.56,12,grocery,19.08,1,0,0
2.53,15,services,45.43,1,0,0
52.25,19,pharmacy,41.48,1,0,0
17.06,23,grocery,22.06,1,0,0
72.66,15,electronics,15.43,0,0,0
42.88,21,food,50.64,2,0,0
88.94,16,services,25.11,0,0,0
27.18,21,fuel,57.86,4,0,0
88.17,11,pharmacy,15.22,1,0,0
22.04,10,travel,31.45,0,0,0
24.8,8,fuel,31.52,1,0,0
16.21,16,luxury,17.66,0,0,0
8.43,17,hardware,17.36,0,0,0
3.75,19,pharmacy,18.56,0,0,0
6.04,9,fuel,33.0,1,0,0
3.51,12,pharmacy,5.38,0,0,0
5.71,9,hardware,11.54,0,0,0
8.61,19,pharmacy,4.37,0,0,0
10.43,14,pharmacy,49.77,1,0,0
13.91,13,pharmacy,10.99,0,0,0
279.81,12,travel,23.92,0,0,0
217.96,18,services,5.2,1,0,0
37.25,23,retail,20.17,0,0,0
6.82,13,home,8.2,0,0,0
11.4,16,auto,52.29,0,0,0
41.66,11,electronics,14.95,0,0,0
5.69,22,home,2.94,0,0,0
35.57,17,fuel,18.9,1,0,0
21.74,23,pharmacy,25.49,0,0,0
16.49,21,luxury,7.67,0,0,0
29.22,10,home,64.71,1,0,0
8.76,14,home,1.97,1,1,0
113.39,12,electronics,34.5,1,0,0
14.01,18,services,17.35,0,0,0
496.0,19,electronics,55.51,1,0,0
20.51,13,auto,72.3,1,0,0
21.24,11,food,33.27,0,0,0
74.58,13,auto,38.44,2,0,0
14.42,19,fuel,15.03,0,0,0
39.84,15,home,52.09,1,0,0
3.36,10,food,51.68,0,0,0
68.1,15,luxury,20.71,0,1,0
9.71,14,food,15.72,1,0,0
125.88,19,services,1.94,1,0,0
13.71,22,services,18.58,3,0,0
70.18,11,electronics,46.95,0,0,0
38.21,17,home,18.54,1,0,0
23.62,15,retail,17.7,0,0,0
56.86,12,auto,7.45,2,0,0
12.0,12,retail,15.97,1,0,0
33.01,20,subscription,30.98,0,0,0
5.1,15,grocery,2.52,1,0,0
14.54,13,retail,29.52,0,0,0
310.06,18,electronics,32.4,0,0,1
12.3,18,services,46.59,0,0,0
12.18,15,services,25.74,1,0,0
2.66,13,services,46.56,0,0,0
9.39,23,home,3.97,3,0,0
34.4,17,pharmacy,16.99,1,0,0
52.76,12,subscription,8.63,0,0,0
28.34,10,electronics,15.3,0,0,0
66.27,16,services,64.49,0,0,0
9.16,23,home,42.48,0,0,0
24.32,16,fuel,37.26,1,1,0
5.03,14,retail,41.96,1,0,0
8.21,18,pharmacy,28.22,1,0,0
48.11,19,subscription,17.87,0,0,0
159.63,21,electronics,17.5,1,0,0
8.48,13,home,22.72,1,0,0
5.13,23,retail,36.49,0,0,0
326.73,12,travel,33.88,0,0,0
13.35,9,subscription,18.29,1,0,0
5.97,16,retail,13.92,0,0,0
13.35,19,subscription,28.83,0,0,0
19.79,18,pharmacy,43.02,2,0,0
17.23,21,pharmacy,50.28,2,0,0
13.35,11,retail,11.42,0,0,0
36.02,17,subscription,48.18,0,0,0
6.12,4,pharmacy,4.68,0,0,0
39.35,17,luxury,28.0,0,0,0
5.49,23,travel,33.69,0,0,0
54.61,15,home,54.5,1,0,0
76.53,17,grocery,37.15,1,1,0
20.23,21,services,20.06,1,1,0
23.67,12,pharmacy,21.08,1,0,0
139.77,14,electronics,17.43,0,0,0
18.47,15,pharmacy,12.49,0,0,0
29.83,13,food,58.53,0,0,0
10.1,16,auto,18.17,0,0,0
24.43,11,fuel,21.87,3,0,0
40.84,23,subscription,38.21,0,0,0
69.54,20,food,8.84,0,0,0
7.87,14,hardware,22.67,0,0,0
28.74,14,retail,53.02,2,0,0
11.86,15,grocery,38.44,2,0,0
118.85,13,luxury,15.41,0,0,1
13.22,18,electronics,14.29,0,0,0
32.07,11,travel,16.13,1,0,0
19.99,18,pharmacy,11.17,1,0,0
27.25,14,subscription,31.85,0,0,0
6.05,11,hardware,22.34,1,0,0
20.58,12,home,10.81,0,0,0
6.74,8,food,13.89,0,0,0
22.57,12,travel,56.2,0,0,0
166.01,16,subscription,16.68,0,0,0
11.91,13,services,40.01,0,0,0
32.16,13,services,24.09,0,0,0
13.12,17,grocery,49.65,3,0,0
7.13,8,travel,12.69,0,0,0
3.07,10,services,5.28,0,0,0
14.15,9,hardware,41.56,0,0,0
28.82,22,electronics,66.68,0,0,0
13.08,4,fuel,3.84,0,0,0
48.82,19,grocery,23.5,0,0,0
22.7,11,luxury,29.73,1,0,0
10.02,15,fuel,47.06,1,0,0
16.96,14,grocery,5.47,4,0,0
6.44,19,auto,18.59,1,0,0
35.6,14,travel,29.08,0,0,0
9.36,16,services,10.42,1,0,0
24.96,5,retail,10.87,1,0,0
2.19,6,grocery,0.56,2,0,0
42.33,12,electronics,17.91,0,0,0
39.87,9,home,4.93,1,1,0
75.84,13,travel,25.46,0,0,0
6.45,16,retail,5.82,1,0,0
16.1,14,food,12.41,1,0,0
66.61,22,travel,18.21,0,0,0
17.8,23,pharmacy,52.29,0,0,0
112.5,16,luxury,20.14,1,0,0
8.14,6,retail,71.97,0,0,0
6.25,20,fuel,20.92,0,1,0
6.46,13,auto,27.39,0,0,0
34.98,17,hardware,23.53,0,0,0
7.77,8,retail,24.38,3,0,0
8.35,23,pharmacy,29.91,0,0,0
3.17,11,grocery,70.12,2,0,0
1.92,16,services,21.44,0,0,0
38.55,11,home,33.43,0,0,0
11.23,18,hardware,12.79,2,0,0
13.85,20,fuel,46.42,0,0,0
28.43,15,subscription,18.93,2,0,0
15.98,14,luxury,1.64,0,0,0
166.36,16,pharmacy,44.52,0,0,0
11.98,21,subscription,36.72,0,0,0
8.75,14,subscription,10.32,0,0,0
28.88,13,grocery,12.95,0,0,0
11.27,17,pharmacy,61.44,0,0,0
24.24,6,electronics,6.89,1,1,0
54.13,20,pharmacy,49.65,1,0,0
5.39,19,fuel,10.36,0,0,0
24.06,13,retail,40.55,1,0,0
4.07,18,grocery,9.07,0,0,0
7.4,17,auto,92.39,1,0,0
114.25,16,travel,13.13,0,0,0
5.08,16,services,35.59,1,0,0
14.88,21,auto,17.74,1,0,0
8.95,12,fuel,36.51,0,0,0
152.66,21,subscription,12.44,2,0,0
6.88,12,auto,39.15,0,0,0
19.62,15,pharmacy,27.25,1,1,0
20.63,14,hardware,47.44,1,0,0
3.38,14,home,21.29,0,0,0
8.33,16,subscription,33.24,0,0,0
27.35,20,hardware,29.78,1,0,0
11.33,21,electronics,15.65,1,0,0
22.58,17,pharmacy,72.53,0,0,0
18.33,23,pharmacy,8.25,2,0,0
1.2,23,retail,31.03,1,0,0
19.08,15,fuel,36.42,0,0,0
6.75,17,food,15.51,0,0,0
61.25,19,luxury,19.71,0,0,0
46.48,13,retail,23.43,0,0,0
9.88,17,hardware,20.94,1,0,0
19.04,16,electronics,74.01,0,0,0
4.57,21,hardware,28.96,0,0,0
17.86,23,luxury,13.55,2,0,0
43.93,19,auto,27.52,1,0,0
3.71,21,home,46.84,0,0,0
19.11,23,retail,26.31,3,0,0
16.5,14,services,36.58,0,0,0
11.07,13,food,15.57,1,0,0
55.06,16,electronics,41.62,1,0,0
9.9,7,food,28.06,1,0,0
34.56,23,electronics,38.4,0,0,0
91.3,21,luxury,17.87,1,0,0
7.44,19,food,13.51,0,0,0
136.63,7,subscription,26.48,1,0,0
13.63,23,food,9.8,0,0,0
8.84,7,subscription,67.82,0,0,0
8.55,15,subscription,23.42,0,0,0
12.49,20,fuel,34.28,1,0,0
24.65,16,pharmacy,25.69,0,0,0
3.89,11,auto,32.21,0,0,0
35.01,13,fuel,26.46,0,0,0
9.33,17,home,40.77,0,0,0
71.05,19,subscription,44.91,0,0,0
8.03,8,hardware,4.74,0,0,0
37.76,12,home,25.17,1,0,0
12.95,22,pharmacy,44.3,1,0,0
32.74,12,electronics,20.32,1,0,0
24.8,16,services,56.67,0,0,0
11.39,12,services,57.55,1,0,0
13.66,13,auto,28.64,1,0,0
12.49,4,home,29.35,0,0,0
18.21,9,subscription,12.12,0,0,0
11.42,15,auto,4.67,0,0,0
5.83,8,auto,19.9,0,0,0
11.77,17,food,8.99,1,0,0
151.46,7,electronics,17.93,0,0,0
20.86,16,services,5.23,2,0,0
67.61,17,services,6.39,0,0,0
55.22,19,retail,17.01,0,0,0
22.16,16,retail,21.98,0,0,0
5.77,9,fuel,22.33,3,1,0
4.92,17,home,25.74,1,0,0
75.51,20,electronics,104.53,0,0,1
268.66,14,travel,5.79,0,0,0
138.72,16,luxury,50.39,3,0,1
2.48,8,retail,15.45,1,0,0
160.75,6,electronics,8.84,0,0,0
352.03,11,travel,18.7,0,0,0
63.6,10,luxury,22.45,1,0,0
22.81,16,pharmacy,14.13,1,0,0
104.76,23,pharmacy,24.84,1,0,0
12.48,12,grocery,47.5,0,0,0
29.59,19,fuel,11.99,0,0,0
25.78,13,electronics,2.86,0,0,0
109.15,20,luxury,70.8,0,0,1
30.22,12,subscription,17.9,1,0,0
3.56,11,subscription,44.46,0,0,0
23.35,18,subscription,44.61,0,0,0
20.74,21,grocery,15.08,0,0,0
18.47,13,services,17.98,1,0,0
40.75,14,grocery,4.1,1,0,0
13.19,6,food,55.14,1,0,0
48.81,16,luxury,91.94,0,0,0
24.44,23,food,26.94,0,0,0
155.56,12,electronics,34.63,0,0,0
63.11,1,retail,44.66,2,0,0
30.23,21,fuel,38.49,0,0,0
112.61,18,auto,46.8,0,0,0
11.49,8,auto,16.13,0,0,0
40.1,10,subscription,18.62,1,0,0
32.19,12,pharmacy,40.33,1,0,0
16.7,20,retail,35.32,0,0,0
5.87,5,subscription,19.46,0,0,0
16.48,9,retail,46.57,0,0,0
20.78,11,home,43.45,0,0,0
171.31,15,home,24.97,0,0,0
64.78,6,home,17.99,0,0,0
4.49,13,home,12.45,2,0,0
10.74,23,food,11.04,1,0,0
19.38,4,travel,34.36,0,0,0
6.0,16,auto,44.2,0,0,0
10.95,17,retail,52.84,0,1,0
13.18,14,home,30.47,2,0,0
5.89,17,home,52.22,0,0,0
25.31,15,home,51.81,0,0,0
22.56,13,luxury,14.78,0,0,0
26.85,10,food,21.49,0,0,0
17.84,16,retail,19.76,2,0,0
31.63,9,pharmacy,32.34,1,0,0
10.82,8,services,10.01,0,0,0
16.12,8,travel,46.38,0,0,0
223.57,12,pharmacy,53.08,0,0,0
18.26,10,services,19.64,2,0,0
2.4,5,fuel,25.26,0,0,0
40.51,11,travel,30.61,2,0,0
350.49,12,luxury,12.11,1,0,0
44.8,13,luxury,5.97,1,0,0
49.15,10,home,25.32,0,0,0
9.15,11,food,30.51,1,0,0
63.46,15,travel,14.31,2,0,0
5.89,18,grocery,37.27,1,0,0
107.3,14,travel,31.67,1,0,0
32.19,21,travel,26.63,0,0,0
6.69,21,services,22.85,0,0,0
35.46,10,services,25.75,2,0,0
17.57,19,retail,42.01,0,0,0
36.99,20,grocery,6.01,0,0,0
78.84,19,luxury,5.69,1,0,0
53.22,23,travel,6.47,2,0,0
22.54,20,luxury,20.8,1,1,0
81.33,19,electronics,61.32,1,0,0
145.04,12,services,25.95,1,0,0
54.39,18,travel,25.5,0,0,0
33.38,22,travel,8.58,1,0,0
222.51,9,luxury,11.86,1,0,0
3.78,14,retail,30.51,1,0,0
280.75,15,travel,24.2,0,0,0
19.29,15,services,18.91,1,0,0
26.47,9,hardware,31.53,0,0,0
15.13,18,electronics,13.58,0,0,0
18.32,11,electronics,6.42,1,0,0
13.66,6,hardware,3.96,0,0,0
16.62,10,fuel,36.33,0,0,0
24.82,11,hardware,58.37,0,0,0
30.68,19,pharmacy,23.34,0,0,0
63.59,16,food,52.15,1,0,0
4.37,16,auto,27.78,0,0,0
1.82,16,food,47.48,1,0,0
3.42,17,grocery,57.33,0,0,0
19.8,11,subscription,23.79,1,0,0
2.6,19,auto,18.87,0,0,0
59.77,23,travel,22.29,1,0,0
5.8,14,subscription,47.59,1,0,0
4.74,15,grocery,16.47,1,0,0
138.09,18,travel,33.25,1,1,1
28.24,20,pharmacy,6.84,0,1,0
8.74,23,auto,42.58,0,0,0
38.15,6,auto,36.52,0,0,0
22.47,23,grocery,26.24,1,1,0
2.99,15,home,27.91,0,0,0
17.15,10,fuel,14.81,0,0,0
10.92,7,hardware,38.9,0,0,0
18.14,12,luxury,50.07,1,0,0
108.52,20,electronics,35.01,1,0,0
5.15,16,auto,26.32,0,0,0
16.23,9,subscription,8.92,0,0,0
16.13,17,retail,3.28,1,0,0
35.69,20,pharmacy,34.68,2,0,0
275.29,12,travel,6.6,2,0,0
21.37,15,retail,24.36,1,0,0
6.22,19,grocery,12.6,2,0,0
10.3,6,home,72.89,1,0,0
52.93,17,grocery,4.29,1,0,0
17.31,15,services,30.55,2,0,0
8.88,13,retail,24.92,0,0,0
124.18,23,electronics,21.68,0,0,0
34.72,21,auto,11.87,0,0,0
6.06,15,subscription,27.27,1,0,0
13.51,19,pharmacy,47.39,0,0,0
31.78,16,grocery,31.8,0,0,0
115.29,5,travel,13.37,1,0,0
48.12,11,subscription,14.29,0,0,0
21.78,10,retail,50.74,0,0,0
12.64,11,electronics,30.99,0,0,0
22.05,11,pharmacy,14.71,0,0,0
13.29,10,subscription,32.75,0,1,0
94.11,18,grocery,1.3,0,0,0
4.05,15,home,9.04,0,0,0
14.22,16,services,41.03,1,0,0
108.98,16,luxury,16.53,0,0,0
47.74,11,auto,27.47,2,0,0
9.56,15,retail,49.17,2,0,0
10.7,10,home,18.63,0,0,0
15.42,19,luxury,40.47,0,0,0
18.96,12,services,24.7,0,0,0
53.58,14,auto,52.85,0,0,0
6.66,19,grocery,6.6,0,0,0
16.76,15,services,18.15,0,0,0
61.63,17,hardware,28.78,1,0,0
12.5,18,services,11.23,0,0,0
5.08,15,fuel,34.94,0,0,0
6.18,22,travel,32.98,1,0,0
4.8,15,food,19.54,0,0,0
10.01,13,fuel,15.45,1,0,0
43.37,13,electronics,19.8,0,0,0
20.54,12,services,12.61,0,1,0
1.05,7,home,26.57,0,0,0
81.04,20,electronics,22.17,1,0,0
74.9,7,travel,12.63,0,0,0
11.67,17,home,36.71,0,0,0
41.73,13,fuel,19.16,1,0,0
20.02,10,subscription,20.02,1,0,0
122.25,15,electronics,14.77,0,1,0
24.96,15,services,48.91,0,1,0
10.06,14,subscription,6.36,2,1,0
2.52,15,grocery,11.91,0,0,0
31.92,17,home,9.22,1,0,0
15.58,11,hardware,34.77,1,0,0
10.58,13,auto,9.2,0,0,0
33.0,15,home,72.0,1,0,0
66.05,18,retail,5.41,0,0,0
61.96,13,retail,46.68,1,1,0
78.32,21,services,47.2,1,0,0
6.66,9,auto,10.25,2,0,0
104.99,9,luxury,23.36,0,0,0
18.68,9,electronics,33.33,0,0,0
1.37,18,auto,12.62,0,1,0
94.84,12,pharmacy,48.31,2,0,0
1.29,19,home,8.54,1,0,0
11.98,20,subscription,34.93,0,0,0
18.42,21,grocery,10.05,0,0,0
2.45,13,hardware,41.83,0,0,0
10.75,15,retail,57.24,1,0,0
20.78,9,services,13.48,1,0,0
37.85,20,services,58.63,1,0,0
8.01,16,fuel,1.5,2,0,0
18.9,22,fuel,14.27,1,0,0
4.34,16,fuel,43.43,0,0,0
20.72,23,pharmacy,16.2,0,1,0
3.86,16,hardware,11.67,0,1,0
41.53,20,travel,13.36,0,0,0
29.79,14,pharmacy,8.92,2,0,0
5.12,14,auto,12.22,0,0,0
2.53,15,retail,50.7,1,0,0
27.62,20,retail,32.8,0,0,0
2.08,19,luxury,32.26,1,0,0
6.79,15,grocery,44.6,1,1,0
21.83,17,hardware,21.86,0,0,0
24.97,17,home,49.94,0,0,0
2.68,9,fuel,19.08,1,0,0
10.66,13,services,24.2,0,0,0
27.72,23,fuel,46.38,1,0,0
35.28,22,services,36.39,1,0,0
13.96,19,home,18.86,1,0,0
12.72,23,services,28.63,0,0,0
4.31,9,services,16.18,1,0,0
14.42,17,food,18.05,1,0,0
25.48,16,subscription,27.4,0,0,0
15.63,19,hardware,67.68,0,0,0
7.09,4,home,3.58,1,0,0
16.52,21,electronics,20.23,1,0,0
31.29,9,food,15.57,0,0,0
36.06,14,food,30.8,0,0,0
57.49,10,fuel,35.89,0,0,0
1.0,16,grocery,71.16,0,0,0
49.77,15,travel,16.05,1,0,0
15.32,22,retail,37.25,0,0,0
8.5,23,pharmacy,19.64,0,0,0
61.85,5,electronics,25.19,0,0,0
2.69,6,food,36.83,1,0,0
85.52,16,pharmacy,21.28,1,0,0
20.45,15,home,44.96,0,0,0
60.64,18,hardware,38.62,0,0,0
12.74,16,grocery,20.24,0,0,0
39.5,11,subscription,28.13,2,0,0
5.22,14,grocery,45.96,0,0,0
7.49,0,subscription,35.15,2,0,0
9.2,17,pharmacy,8.55,2,1,0
10.61,7,food,5.23,1,0,0
56.51,18,home,25.2,2,0,0
